ObsID,Exposure_s,Net_counts,Count_rate,n_bins,Gamma_PL,Flux_abs_PL,Flux_unabs_PL,W_PL,kT_BB,Flux_abs_BB,Flux_unabs_BB,W_BB,kT_BREM,Flux_abs_BREM,Flux_unabs_BREM,W_BREM
30892,1627.0530968904495,21.543189667107754,0.013240618704011643,1024,1.5047949227829716,8.576716308382054e-13,8.841311581847962e-13,8.49447062358219,0.8141718795962121,6.546903933981471e-13,6.602348755458142e-13,6.301713013362545,9.012152673559926,8.160695427057912e-13,8.394337954258356e-13,8.046035676201646
28964,2730.8201558589935,9.851389134348693,0.003607483675998388,1024,2.7369626117626353,2.633598304227403e-13,3.8405466176223166e-13,0.13997154740331652,0.525462976064933,1.2985044237906996e-13,1.392882847860874e-13,0.9739452446732813,1.8447511665602003,1.805554898828117e-13,2.2017471944799752e-13,0.23613706240897514
