ObsID,Exposure_s,Net_counts,Count_rate,Gamma_PL,Flux_abs_PL,Flux_unabs_PL,W_PL,Gamma1_BPL,Gamma2_BPL,Ebreak_keV,Flux_abs_BPL,Flux_unabs_BPL,W_BPL,kT_BB,Flux_abs_BB,Flux_unabs_BB,W_BB,kT_BREM,Flux_abs_BREM,Flux_unabs_BREM,W_BREM,n_bins
30892,1627.0530968904495,21.543189667107754,0.013240618704011643,1.5047949227829716,1.0738740739568526e-12,1.1003801809903977e-12,8.49447062358219,1.054645096078322,10.0,4.572603145450511,7.148961899286192e-13,7.301033270026118e-13,5.30104668514886,0.8141718795962121,6.711949042779179e-13,6.767434020532087e-13,6.301713013362545,9.012152673559926,9.588550281795267e-13,9.822505925458865e-13,8.046035676201646,1024
28964,2730.8201558589935,9.851389134348693,0.003607483675998388,2.7369626117626353,2.730108887954414e-13,3.937143543921018e-13,0.13997154740331652,2.7320617959173594,7.626606832318231,5.227077509227588,2.5644599570575995e-13,3.750104863655861e-13,0.1291585862534106,0.525462976064933,1.2995510473952906e-13,1.3939305512345667e-13,0.9739452446732813,1.8447511665602003,1.830855760398484e-13,2.2270721252896467e-13,0.23613706240897514,1024
29128,1108.7891215085983,25.992118692136387,0.023441895476726884,0.9804711361959932,9.565216566659919e-13,9.700930511758487e-13,14.002855303031481,-0.9113549322323089,7.933310593072179,3.6245430102575065,5.201719732642883e-13,5.231194691036027e-13,1.2337474608142007,1.0064916858412203,6.021315283370347e-13,6.070384556380494e-13,7.463081652222471,200.0,8.72623478099331e-13,8.907924520446005e-13,14.192384162383117,1024
18927,5861.187054395676,9.983134275604943,0.0017032615036774773,-1.6548110618376715,2.288716695981028e-13,2.2963658409955927e-13,1.8472377375232676,-2.8462244322905166,9.981904437414126,6.718656304683659,1.122845891978053e-13,1.1272796261233922e-13,0.21835595459071167,29.185576488536213,1.6579066432545813e-13,1.6662622243402542e-13,2.5544845561159066,199.8200514490067,5.0280373190219334e-14,5.510312521573246e-14,16.173697248038653,1024
