ObsID,Exposure_s,T90,T90_err_low,T90_err_high,Net_counts,Net_counts_err,Count_rate,Count_rate_err,n_bins,Gamma_PL,Gamma_PL_err_low,Gamma_PL_err_high,Flux_abs_PL,Flux_abs_PL_err,Flux_unabs_PL,Flux_unabs_PL_err,W_PL,Good_PL,kT_BB,kT_BB_err_low,kT_BB_err_high,Flux_abs_BB,Flux_abs_BB_err,Flux_unabs_BB,Flux_unabs_BB_err,W_BB,Good_BB,kT_BREM,kT_BREM_err_low,kT_BREM_err_high,Flux_abs_BREM,Flux_abs_BREM_err,Flux_unabs_BREM,Flux_unabs_BREM_err,W_BREM,Good_BREM,Fluence_abs_PL,Fluence_abs_PL_err,Fluence_unabs_PL,Fluence_unabs_PL_err,Fluence_abs_BB,Fluence_abs_BB_err,Fluence_unabs_BB,Fluence_unabs_BB_err,Fluence_abs_BREM,Fluence_abs_BREM_err,Fluence_unabs_BREM,Fluence_unabs_BREM_err,Total_Soft,Total_Hard,Total_HR,Total_HR_err_low,Total_HR_err_high,SN_Total,Best_Model,AIC_PL,BIC_PL,AIC_BB,BIC_BB,AIC_BREM,BIC_BREM,Best_Model_AIC,Best_Model_BIC
30892,1627.0530968904495,1244.1613898277283,543.7122837305069,326.35318326950073,21.543189667107754,4.693195548880277,0.013240618704011643,0.002884475963230518,3,1.5047949227829716,0.43888056008958287,0.4438810234979298,8.576716308382054e-13,1.868442297751516e-13,8.841311581847962e-13,1.926084521529592e-13,8.49447062358219,0.20406750905015078,0.8141718795962121,0.12331973993617695,0.16717297239168938,6.546903933981471e-13,1.4262465715010187e-13,6.602348755458142e-13,1.4383252559197922e-13,6.301713013362545,0.3902543759700601,9.012152673559926,5.317217665215343,,8.160695427057912e-13,1.777811923204299e-13,8.394337954258356e-13,1.8287110744270378e-13,8.046035676201646,0.2347499848439979,1.3954772830703843e-09,3.0400548269177113e-10,1.4385283389819126e-09,3.133841785627482e-10,1.065216032082882e-09,2.3205789010901184e-10,1.0742371989318976e-09,2.340231561980046e-10,1.3277884767374306e-09,2.892594395338321e-10,1.3658033564821099e-09,2.975410016964373e-10,9,14,0.21739130434782608,0.20740312502637473,0.1891171083901436,4.590303012677071,BB,12.49447062358219,10.69169520091841,10.301713013362544,8.498937590698764,12.046035676201646,10.243260253537866,BB,BB
28964,2730.8201558589935,2367.4202774763107,632.5286809206009,69.94303941726685,9.851389134348693,3.1640231659541964,0.003607483675998388,0.001158634763686566,2,2.7369626117626353,0.7764727006656353,0.8510195488573893,2.633598304227403e-13,8.458468070598753e-14,3.8405466176223166e-13,1.2334888311045712e-13,0.13997154740331652,0.9324070845129551,0.525462976064933,0.118230179446911,0.17080832182013728,1.2985044237906996e-13,4.170475881053911e-14,1.392882847860874e-13,4.4735960969462086e-14,0.9739452446732813,0.6144838558464889,1.8447511665602003,0.8023356993866111,2.575246198459411,1.805554898828117e-13,5.798996922551208e-14,2.2017471944799752e-13,7.071468839475368e-14,0.23613706240897514,0.8886351512905527,7.191883331620257e-10,2.3098555094880806e-10,1.0487842112919104e-09,3.3684361620073126e-10,3.545982052959711e-10,1.1388819595505814e-10,3.8037125556887507e-10,1.2216586390712832e-10,4.930645710229768e-10,1.5836017679867114e-10,6.012575616791907e-10,1.931090963836814e-10,6,5,-0.09090909090909091,0.277999693886555,0.2935389721726199,3.1135641610821585,PL,4.1399715474033165,1.526265908523207,4.973945244673281,2.360239605793172,4.236137062408975,1.6224314235288657,PL,PL
